channel,snr,mcs,seq_number
pdc,8.00,3,6991
pdc,8.00,3,6993
pdc,8.00,3,7343
pdc,8.00,3,7344
pdc,8.00,3,7348
pdc,8.00,3,7351
pdc,8.00,3,7353
pdc,8.00,3,7419
pdc,8.00,3,7420
pdc,8.00,3,7423
pdc,8.00,3,7424
pdc,8.00,3,7425
pdc,8.00,3,7427
pdc,8.00,3,7429
pdc,8.00,3,7432
pdc,8.00,3,7436
pdc,8.00,3,7438
pdc,8.00,3,7441
pdc,8.00,3,7443
pdc,8.00,3,7445
pdc,8.00,3,7446
pdc,8.00,3,7454
pdc,8.00,3,7456
pdc,8.00,3,7459
pdc,8.00,3,7464
pdc,8.00,3,7465
pdc,8.00,3,7470
pdc,8.00,3,7474
pdc,8.00,3,7475
pdc,8.00,3,7479
pdc,8.00,3,7480
pdc,8.00,3,7481
pdc,8.00,3,7483
pdc,8.00,3,7486
pdc,8.00,3,7488
pdc,8.00,3,7492
pdc,8.00,3,7497
pdc,8.00,3,7509
pdc,8.00,3,7510
pdc,8.00,3,7513
pdc,8.00,3,7515
pdc,8.00,3,7519
pdc,8.00,3,7524
pdc,8.00,3,7527
pdc,8.00,3,7528
pdc,8.00,3,7535
pdc,8.00,3,7581
pdc,8.00,3,7582
pdc,8.00,3,7588
pdc,8.00,3,7589
pdc,8.00,3,7596
pdc,8.00,3,7603
pdc,8.00,3,7605
pdc,8.00,3,7607
pdc,8.00,3,7610
pdc,8.00,3,7618
pdc,8.00,3,7627
pdc,8.00,3,7630
pdc,8.00,3,7632
pdc,8.00,3,7639
pdc,8.00,3,7644
pdc,8.00,3,7648
pdc,8.00,3,7654
pdc,8.00,3,7659
pdc,8.00,3,7668
pdc,8.00,3,7670
pdc,8.00,3,7671
pdc,8.00,3,7672
pdc,8.00,3,7677
pdc,8.00,3,7681
pdc,8.00,3,7686
pdc,8.00,3,7689
pdc,8.00,3,7693
pdc,8.00,3,7696
pdc,8.00,3,7697
pdc,8.00,3,7698
pdc,8.00,3,7699
pdc,8.00,3,7708
pdc,8.00,3,7725
pdc,8.00,3,7731
pdc,8.00,3,7740
pdc,8.00,3,7752
pdc,8.00,3,7753
pdc,8.00,3,7759
pdc,8.00,3,7761
pdc,8.00,3,7762
pdc,8.00,3,7780
pdc,8.00,3,7794
pdc,8.00,3,7796
pdc,8.00,3,7819
pdc,8.00,3,7825
pdc,8.00,3,7830
pdc,8.00,3,7832
pdc,8.00,3,7834
pdc,8.00,3,7835
pdc,8.00,3,7839
pdc,8.00,3,7840
pdc,8.00,3,7841
pdc,8.00,3,7843
pdc,8.00,3,7846
pdc,8.00,3,7851
pdc,8.00,3,7852
pdc,8.00,3,7861
pdc,8.00,3,7862
pdc,8.00,3,7866
pdc,8.00,3,7870
pdc,8.00,3,7873
pdc,8.00,3,7875
pdc,8.00,3,7920
pdc,8.00,3,7924
pdc,8.00,3,7925
pdc,8.00,3,7945
pdc,8.00,3,8112
pdc,8.00,3,8113
pdc,8.00,3,8114
pdc,8.00,3,8119
pdc,8.00,3,8121
pdc,8.00,3,8122
pdc,8.00,3,8125
pdc,8.00,3,8127
pdc,8.00,3,8129
pdc,8.00,3,8130
pdc,8.00,3,8134
pdc,8.00,3,8136
pdc,8.00,3,8145
pdc,8.00,3,8147
pdc,8.00,3,8154
pdc,8.00,3,8155
pdc,8.00,3,8156
pdc,8.00,3,8164
pdc,8.00,3,8165
pdc,8.00,3,8190
pdc,8.00,3,8201
pdc,8.00,3,8208
pdc,8.00,3,8210
pdc,8.00,3,8212
pdc,8.00,3,8217
pdc,8.00,3,8221
pdc,8.00,3,8224
pdc,8.00,3,8226
pdc,8.00,3,8228
pdc,8.00,3,8229
pdc,8.00,3,8230
pdc,8.00,3,8233
pdc,8.00,3,8235
pdc,8.00,3,8237
pdc,8.00,3,8239
pdc,8.00,3,8244
pdc,8.00,3,8246
pdc,8.00,3,8248
pdc,8.00,3,8251
pdc,8.00,3,8253
pdc,8.00,3,8254
pdc,8.00,3,8262
pdc,8.00,3,8265
pdc,8.00,3,8266
pdc,8.00,3,8269
pdc,8.00,3,8289
pdc,8.00,3,8290
pdc,8.00,3,8291
pdc,8.00,3,8293
pdc,8.00,3,8298
pdc,8.00,3,8300
pdc,8.00,3,8309
pdc,8.00,3,8310
pdc,8.00,3,8314
pdc,8.00,3,8328
pdc,8.00,3,8329
pdc,8.00,3,8341
pdc,8.00,3,8350
pdc,8.00,3,8356
pdc,8.00,3,8359
pdc,8.00,3,8363
pdc,8.00,3,8365
pdc,8.00,3,8372
pdc,8.00,3,8374
pdc,8.00,3,8377
pdc,8.00,3,8388
pdc,8.00,3,8390
pdc,8.00,3,8392
pdc,8.00,3,8395
pdc,8.00,3,8397
pdc,8.00,3,8399
pdc,8.00,3,8406
pdc,8.00,3,8408
pdc,8.00,3,8417
pdc,8.00,3,8419
pdc,8.00,3,8431
pdc,8.00,3,8435
pdc,8.00,3,8446
pdc,8.00,3,8449
pdc,8.00,3,8537
pdc,8.00,3,8539
pdc,8.00,3,8540
pdc,8.00,3,8541
pdc,8.00,3,8543
pdc,8.00,3,8546
pdc,8.00,3,8548
pdc,8.00,3,8552
pdc,8.00,3,8570
pdc,8.00,3,8573
pdc,8.00,3,8579
pdc,8.00,3,8584
pdc,8.00,3,8585
pdc,8.00,3,8589
pdc,8.00,3,8672
pdc,8.00,3,8674
pdc,8.00,3,8675
pdc,8.00,3,8676
pdc,8.00,3,8679
pdc,8.00,3,8681
pdc,8.00,3,8685
pdc,8.00,3,8687
pdc,8.00,3,8690
pdc,8.00,3,8692
pdc,8.00,3,8696
pdc,8.00,3,8702
pdc,8.00,3,8703
pdc,8.00,3,8705
pdc,8.00,3,8706
pdc,8.00,3,8708
pdc,8.00,3,8710
pdc,8.00,3,8712
pdc,8.00,3,8714
pdc,8.00,3,8717
pdc,8.00,3,8719
pdc,8.00,3,8728
pdc,8.00,3,8739
pdc,8.00,3,8740
pdc,8.00,3,8742
pdc,8.00,3,8746
pdc,8.00,3,8756
pdc,8.00,3,8757
pdc,8.00,3,8766
pdc,8.00,3,8769
pdc,8.00,3,8774
pdc,8.00,3,8778
pdc,8.00,3,8791
pdc,8.00,3,8796
pdc,8.00,3,8797
pdc,8.00,3,8798
pdc,8.00,3,8803
pdc,8.00,3,8827
pdc,8.00,3,8832
pdc,8.00,3,8834
pdc,8.00,3,8846
pdc,8.00,3,8863
pdc,8.00,3,8877
pdc,8.00,3,8879
pdc,8.00,3,8881
pdc,8.00,3,8895
pdc,8.00,3,8897
pdc,8.00,3,8906
pdc,8.00,3,8908
pdc,8.00,3,8913
pdc,8.00,3,8915
pdc,8.00,3,8918
pdc,8.00,3,8922
pdc,8.00,3,8928
pdc,8.00,3,8930
pdc,8.00,3,8933
pdc,8.00,3,8940
pdc,8.00,3,8944
pdc,8.00,3,8955
pdc,8.00,3,8957
pdc,8.00,3,8960
pdc,8.00,3,8962
pdc,8.00,3,8969
pdc,8.00,3,8982
pdc,8.00,3,8985
pdc,8.00,3,9008
pdc,8.00,3,9014
pdc,8.00,3,9027
pdc,8.00,3,9029
pdc,8.00,3,9030
pdc,8.00,3,9032
pdc,8.00,3,9034
pdc,8.00,3,9038
pdc,8.00,3,9041
pdc,8.00,3,9043
pdc,8.00,3,9052
pdc,8.00,3,9059
pdc,8.00,3,9061
pdc,8.00,3,9072
pdc,8.00,3,9074
pdc,8.00,3,9081
pdc,8.00,3,9083
pdc,8.00,3,9153
pdc,8.00,3,9156
pdc,8.00,3,9160
pdc,8.00,3,9162
pdc,8.00,3,9164
pdc,8.00,3,9167
pdc,8.00,3,9169
pdc,8.00,3,9171
pdc,8.00,3,9173
pdc,8.00,3,9187
pdc,8.00,3,9189
pdc,8.00,3,9191
pdc,8.00,3,9194
pdc,8.00,3,9196
pdc,8.00,3,9197
pdc,8.00,3,9201
pdc,8.00,3,9203
pdc,8.00,3,9205
pdc,8.00,3,9207
pdc,8.00,3,9210
pdc,8.00,3,9212
pdc,8.00,3,9214
pdc,8.00,3,9216
pdc,8.00,3,9218
pdc,8.00,3,9221
pdc,8.00,3,9223
pdc,8.00,3,9230
pdc,8.00,3,9232
pdc,8.00,3,9248
pdc,8.00,3,9250
pdc,8.00,3,9255
pdc,8.00,3,9257
pdc,8.00,3,9258
pdc,8.00,3,9261
pdc,8.00,3,9262
pdc,8.00,3,9268
pdc,8.00,3,9270
pdc,8.00,3,9273
pdc,8.00,3,9277
pdc,8.00,3,9279
pdc,8.00,3,9281
pdc,8.00,3,9286
pdc,8.00,3,9291
pdc,8.00,3,9295
pdc,8.00,3,9300
pdc,8.00,3,9302
pdc,8.00,3,9304
pdc,8.00,3,9306
pdc,8.00,3,9313
pdc,8.00,3,9315
pdc,8.00,3,9323
pdc,8.00,3,9324
pdc,8.00,3,9326
pdc,8.00,3,9329
pdc,8.00,3,9340
pdc,8.00,3,9349
pdc,8.00,3,9358
pdc,8.00,3,9392
pdc,8.00,3,9394
pdc,8.00,3,9408
pdc,8.00,3,9410
pdc,8.00,3,9412
pdc,8.00,3,9414
pdc,8.00,3,9423
pdc,8.00,3,9430
pdc,8.00,3,9446
pdc,8.00,3,9448
pdc,8.00,3,9451
pdc,8.00,3,9453
pdc,8.00,3,9457
pdc,8.00,3,9459
pdc,8.00,3,9461
pdc,8.00,3,9464
pdc,8.00,3,9466
pdc,8.00,3,9468
pdc,8.00,3,9473
pdc,8.00,3,9475
pdc,8.00,3,9488
pdc,8.00,3,9493
pdc,8.00,3,9498
pdc,8.00,3,9503
pdc,8.00,3,9507
pdc,8.00,3,9508
pdc,8.00,3,9513
pdc,8.00,3,9515
pdc,8.00,3,9520
pdc,8.00,3,9525
pdc,8.00,3,9531
pdc,8.00,3,9534
pdc,8.00,3,9538
pdc,8.00,3,9543
pdc,8.00,3,9545
pdc,8.00,3,9547
pdc,8.00,3,9551
pdc,8.00,3,9554
pdc,8.00,3,9560
pdc,8.00,3,9563
pdc,8.00,3,9565
pdc,8.00,3,9570
pdc,8.00,3,9574
pdc,8.00,3,9575
pdc,8.00,3,9579
pdc,8.00,3,9580
pdc,8.00,3,9583
pdc,8.00,3,9592
pdc,8.00,3,9594
pdc,8.00,3,9596
pdc,8.00,3,9597
pdc,8.00,3,9690
pdc,8.00,3,9691
pdc,8.00,3,9695
pdc,8.00,3,9696
pdc,8.00,3,9700
pdc,8.00,3,9702
pdc,8.00,3,9704
pdc,8.00,3,9709
pdc,8.00,3,9714
pdc,8.00,3,9716
pdc,8.00,3,9718
pdc,8.00,3,9719
pdc,8.00,3,9723
pdc,8.00,3,9725
pdc,8.00,3,9727
pdc,8.00,3,9729
pdc,8.00,3,9740
pdc,8.00,3,9756
pdc,8.00,3,9759
pdc,8.00,3,9763
pdc,8.00,3,9779
pdc,8.00,3,9781
pdc,8.00,3,9784
pdc,8.00,3,9786
pdc,8.00,3,9788
pdc,8.00,3,9790
pdc,8.00,3,9793
pdc,8.00,3,9813
pdc,8.00,3,9815
pdc,8.00,3,9817
pdc,8.00,3,9838
pdc,8.00,3,9862
pdc,8.00,3,9894
pdc,8.00,3,9901
pdc,8.00,3,9905
pdc,8.00,3,9907
pdc,8.00,3,9910
pdc,8.00,3,9912
pdc,8.00,3,9914
pdc,8.00,3,9919
pdc,8.00,3,9921
pdc,8.00,3,9930
pdc,8.00,3,9932
pdc,8.00,3,9939
pdc,8.00,3,9941
pdc,8.00,3,9943
pdc,8.00,3,9948
pdc,8.00,3,9950
pdc,8.00,3,9955
pdc,8.00,3,9957
pdc,8.00,3,9959
pdc,8.00,3,9961
pdc,8.00,3,9984
pdc,8.00,3,9986
pdc,8.00,3,9988
pdc,8.00,3,9991
pdc,8.00,3,9993
pdc,8.00,3,9995
pdc,8.00,3,10002
pdc,8.00,3,10004
pdc,8.00,3,10006
pdc,8.00,3,10009
pdc,8.00,3,10030
pdc,8.00,3,10035
pdc,8.00,3,10036
pdc,8.00,3,10039
pdc,8.00,3,10041
pdc,8.00,3,10046
pdc,8.00,3,10048
pdc,8.00,3,10051
pdc,8.00,3,10053
pdc,8.00,3,10055
pdc,8.00,3,10057
pdc,8.00,3,10060
pdc,8.00,3,10062
pdc,8.00,3,10065
pdc,8.00,3,10069
pdc,8.00,3,10072
pdc,8.00,3,10074
pdc,8.00,3,10076
pdc,8.00,3,10090
pdc,8.00,3,10092
pdc_err,8.00,3,10159
pdc,8.00,3,10165
pdc,8.00,3,10169
pdc,8.00,3,10172
pdc,8.00,3,10174
pdc,8.00,3,10176
pdc,8.00,3,10178
pdc,8.00,3,10183
pdc,8.00,3,10193
pdc,8.00,3,10197
pdc,8.00,3,10199
pdc,8.00,3,10202
pdc,8.00,3,10207
pdc,8.00,3,10220
pdc,8.00,3,10229
pdc,8.00,3,10230
pdc,8.00,3,10235
pdc,8.00,3,10241
pdc,8.00,3,10244
pdc,8.00,3,10246
pdc,8.00,3,10249
pdc,8.00,3,10251
pdc,8.00,3,10255
pdc,8.00,3,10263
pdc,8.00,3,10265
pdc,8.00,3,10267
pdc,8.00,3,10272
pdc,8.00,3,10297
pdc,8.00,3,10302
pdc,8.00,3,10304
pdc,8.00,3,10305
pdc,8.00,3,10306
pdc,8.00,3,10311
pdc,8.00,3,10318
pdc,8.00,3,10321
pdc,8.00,3,10323
pdc,8.00,3,10325
pdc,8.00,3,10346
pdc,8.00,3,10348
pdc,8.00,3,10351
pdc,8.00,3,10367
pdc,8.00,3,10383
pdc,8.00,3,10385
pdc,8.00,3,10404
pdc,8.00,3,10414
pdc,8.00,3,10420
pdc,8.00,3,10423
pdc,8.00,3,10425
pdc,8.00,3,10427
pdc,8.00,3,10444
pdc,8.00,3,10453
pdc,8.00,3,10454
pdc,8.00,3,10455
pdc,8.00,3,10458
pdc,8.00,3,10469
pdc,8.00,3,10476
pdc,8.00,3,10484
pdc,8.00,3,10488
pdc,8.00,3,10491
pdc,8.00,3,10516
pdc,8.00,3,10518
pdc,8.00,3,10523
pdc,8.00,3,10539
pdc,8.00,3,10544
pdc,8.00,3,10546
pdc,8.00,3,10553
pdc,8.00,3,10555
pdc,8.00,3,10565
pdc,8.00,3,10581
pdc,8.00,3,10583
pdc,8.00,3,10585
pdc,8.00,3,10619
pdc,8.00,3,10621
pdc,8.00,3,10623
pdc,8.00,3,10625
pdc,8.00,3,10627
pdc,8.00,3,10630
pdc,8.00,3,10632
pdc,8.00,3,10634
pdc,8.00,3,10669
pdc,8.00,3,10672
pdc,8.00,3,10674
pdc,8.00,3,10676
pdc,8.00,3,10686
pdc,8.00,3,10694
pdc,8.00,3,10699
pdc,8.00,3,10707
pdc,8.00,3,10711
pdc,8.00,3,10714
pdc,8.00,3,10716
pdc,8.00,3,10718
pdc,8.00,3,10720
pdc,8.00,3,10721
pdc,8.00,3,10723
pdc,8.00,3,10727
pdc,8.00,3,10732
pdc,8.00,3,10734
pdc,8.00,3,10744
pdc,8.00,3,10751
pdc,8.00,3,10762
pdc,8.00,3,10767
pdc,8.00,3,10787
pdc,8.00,3,10790
pdc,8.00,3,10792
pdc,8.00,3,10793
pdc,8.00,3,10795
pdc,8.00,3,10813
pdc,8.00,3,10814
pdc,8.00,3,10818
pdc,8.00,3,10820
pdc,8.00,3,10825
pdc,8.00,3,10827
pdc,8.00,3,10834
pdc,8.00,3,10837
pdc,8.00,3,10841
pdc,8.00,3,10842
pdc,8.00,3,10844
pdc,8.00,3,10846
pdc,8.00,3,10848
pdc,8.00,3,10850
pdc,8.00,3,10860
pdc,8.00,3,10863
pdc,8.00,3,10864
pdc,8.00,3,10871
pdc,8.00,3,10876
pdc,8.00,3,10885
pdc,8.00,3,10888
pdc,8.00,3,10890
pdc,8.00,3,10907
pdc,8.00,3,10911
pdc,8.00,3,10913
pdc,8.00,3,10916
pdc,8.00,3,10918
pdc,8.00,3,10925
pdc,8.00,3,10930
pdc,8.00,3,10937
pdc,8.00,3,10939
pdc,8.00,3,10941
pdc,8.00,3,10951
pdc,8.00,3,10955
pdc,8.00,3,10957
pdc,8.00,3,10962
pdc,8.00,3,10967
pdc,8.00,3,10969
pdc,8.00,3,10972
pdc,8.00,3,10974
pdc,8.00,3,10978
pdc,8.00,3,10983
pdc,8.00,3,10991
pdc,8.00,3,10993
pdc,8.00,3,10999
pdc,8.00,3,11006
pdc,8.00,3,11007
pdc,8.00,3,11011
pdc,8.00,3,11012
pdc,8.00,3,11013
pdc,8.00,3,11015
pdc,8.00,3,11025
pdc,8.00,3,11065
pdc,8.00,3,11069
pdc,8.00,3,11100
pdc,8.00,3,11102
pdc,8.00,3,11105
pdc,8.00,3,11108
pdc,8.00,3,11111
pdc,8.00,3,11116
pdc,8.00,3,11123
pdc,8.00,3,11127
pdc,8.00,3,11134
pdc,8.00,3,11135
pdc,8.00,3,11142
pdc,8.00,3,11143
pdc,8.00,3,11158
pdc,8.00,3,11164
pdc,8.00,3,11169
pdc,8.00,3,11241
pdc,8.00,3,11243
pdc,8.00,3,11246
pdc,8.00,3,11248
pdc,8.00,3,11251
pdc,8.00,3,11253
pdc,8.00,3,11257
pdc,8.00,3,11264
pdc,8.00,3,11267
pdc,8.00,3,11269
pdc,8.00,3,11270
pdc,8.00,3,11274
pdc,8.00,3,11276
pdc,8.00,3,11278
pdc,8.00,3,11281
pdc,8.00,3,11284
pdc,8.00,3,11286
pdc,8.00,3,11290
pdc,8.00,3,11304
pdc,8.00,3,11323
pdc,8.00,3,11324
pdc,8.00,3,11325
pdc,8.00,3,11327
pdc,8.00,3,11329
pdc,8.00,3,11330
pdc,8.00,3,11336
pdc,8.00,3,11344
pdc,8.00,3,11346
pdc,8.00,3,11348
pdc,8.00,3,11369
pdc,8.00,3,11371
pdc,8.00,3,11376
pdc,8.00,3,11388
pdc,8.00,3,11390
pdc,8.00,3,11395
pdc,8.00,3,11397
pdc,8.00,3,11400
pdc,8.00,3,11402
pdc,8.00,3,11406
pdc,8.00,3,11411
pdc,8.00,3,11413
pdc,8.00,3,11425
pdc,8.00,3,11427
pdc,8.00,3,11432
pdc,8.00,3,11434
pdc,8.00,3,11448
pdc,8.00,3,11530
pdc,8.00,3,11565
pdc,8.00,3,11571
pdc,8.00,3,11583
pdc,8.00,3,11585
pdc,8.00,3,11588
pdc,8.00,3,11592
pdc,8.00,3,11599
pdc,8.00,3,11627
pdc,8.00,3,11628
pdc,8.00,3,11629
pdc,8.00,3,11632
pdc,8.00,3,11634
pdc,8.00,3,11636
pdc,8.00,3,11639
pdc,8.00,3,11644
pdc,8.00,3,11646
pdc,8.00,3,11648
pdc,8.00,3,11655
pdc,8.00,3,11658
pdc,8.00,3,11662
pdc,8.00,3,11667
pdc,8.00,3,11688
pdc,8.00,3,11689
pdc,8.00,3,11692
pdc,8.00,3,11695
pdc,8.00,3,11700
pdc,8.00,3,11701
pdc,8.00,3,11704
pdc,8.00,3,11713
pdc,8.00,3,11714
pdc,8.00,3,11716
pdc,8.00,3,11722
pdc,8.00,3,11725
pdc,8.00,3,11727
pdc,8.00,3,11734
pdc,8.00,3,11735
pdc,8.00,3,11737
pdc,8.00,3,11743
pdc,8.00,3,11746
pdc,8.00,3,11755
pdc,8.00,3,11776
pdc,8.00,3,11778
pdc,8.00,3,11781
pdc,8.00,3,11784
pdc,8.00,3,11794
pdc,8.00,3,11799
pdc,8.00,3,11801
pdc,8.00,3,11809
pdc,8.00,3,11816
pdc,8.00,3,11818
pdc,8.00,3,11827
pdc,8.00,3,11830
pdc,8.00,3,11832
pdc,8.00,3,11834
pdc,8.00,3,11850
pdc,8.00,3,11853
pdc,8.00,3,11855
pdc,8.00,3,11860
pdc,8.00,3,11871
pdc,8.00,3,11874
pdc,8.00,3,11897
pdc,8.00,3,11904
pdc,8.00,3,11908
pdc,8.00,3,11909
pdc,8.00,3,11923
pdc,8.00,3,11927
pdc,8.00,3,11929
pdc,8.00,3,11932
pdc,8.00,3,11934
pdc,8.00,3,11941
pdc,8.00,3,11943
pdc,8.00,3,11945
pdc,8.00,3,11948
pdc,8.00,3,11950
pdc,8.00,3,11958
pdc,8.00,3,11960
pdc,8.00,3,11976
pdc,8.00,3,11978
pdc,8.00,3,11980
pdc,8.00,3,11985
pdc,8.00,3,11988
pdc,8.00,3,11996
pdc,8.00,3,11997
pdc,8.00,3,11999
pdc,8.00,3,12001
pdc,8.00,3,12004
pdc,8.00,3,12006
pdc,8.00,3,12016
pdc,8.00,3,12030
pdc,8.00,3,12032
pdc,8.00,3,12034
pdc,8.00,3,12039
pdc,8.00,3,12041
pdc,8.00,3,12043
pdc,8.00,3,12062
pdc,8.00,3,12064
pdc,8.00,3,12073
pdc,8.00,3,12076
pdc,8.00,3,12078
pdc,8.00,3,12081
pdc,8.00,3,12083
pdc,8.00,3,12088
pdc,8.00,3,12099
pdc,8.00,3,12102
pdc,8.00,3,12106
pdc,8.00,3,12110
pdc,8.00,3,12113
pdc,8.00,3,12115
pdc,8.00,3,12120
pdc,8.00,3,12122
pdc,8.00,3,12125
pdc,8.00,3,12127
pdc,8.00,3,12129
pdc,8.00,3,12169
pdc,8.00,3,12170
pdc,8.00,3,12172
pdc,8.00,3,12181
pdc,8.00,3,12183
pdc,8.00,3,12195
pdc,8.00,3,12230
pdc,8.00,3,12237
pdc,8.00,3,12242
pdc,8.00,3,12246
pdc,8.00,3,12248
pdc,8.00,3,12250
pdc,8.00,3,12253
pdc,8.00,3,12257
pdc,8.00,3,12260
pdc,8.00,3,12262
pdc,8.00,3,12295
pdc,8.00,3,12297
pdc,8.00,3,12300
pdc,8.00,3,12302
pdc,8.00,3,12304
pdc,8.00,3,12306
pdc,8.00,3,12309
pdc,8.00,3,12311
pdc,8.00,3,12346
pdc,8.00,3,12350
pdc,8.00,3,12351
pdc,8.00,3,12355
pdc,8.00,3,12356
pdc,8.00,3,12358
pdc,8.00,3,12362
pdc,8.00,3,12364
pdc,8.00,3,12367
pdc,8.00,3,12372
pdc,8.00,3,12373
pdc,8.00,3,12376
pdc,8.00,3,12377
pdc,8.00,3,12379
pdc,8.00,3,12381
pdc,8.00,3,12383
pdc,8.00,3,12385
pdc,8.00,3,12388
pdc,8.00,3,12390
pdc,8.00,3,12393
pdc,8.00,3,12395
pdc,8.00,3,12399
pdc,8.00,3,12411
pdc,8.00,3,12428
pdc,8.00,3,12449
pdc,8.00,3,12451
pdc,8.00,3,12462
pdc,8.00,3,12465
pdc,8.00,3,12467
pdc,8.00,3,12469
pdc,8.00,3,12476
pdc,8.00,3,12478
pdc,8.00,3,12483
pdc,8.00,3,12486
pdc,8.00,3,12488
pdc,8.00,3,12502
pdc,8.00,3,12504
pdc,8.00,3,12506
pdc,8.00,3,12509
pdc,8.00,3,12513
pdc,8.00,3,12516
pdc,8.00,3,12520
pdc,8.00,3,12521
pdc,8.00,3,12523
pdc,8.00,3,12529
pdc,8.00,3,12532
pdc,8.00,3,12536
pdc,8.00,3,12539
pdc,8.00,3,12544
pdc,8.00,3,12550
pdc,8.00,3,12555
pdc,8.00,3,12557
pdc,8.00,3,12558
pdc,8.00,3,12560
pdc,8.00,3,12562
pdc,8.00,3,12569
pdc,8.00,3,12576
pdc,8.00,3,12578
pdc,8.00,3,12584
pdc,8.00,3,12595
pdc,8.00,3,12597
pdc,8.00,3,12604
pdc,8.00,3,12606
pdc,8.00,3,12634
pdc,8.00,3,12643
pdc,8.00,3,12646
pdc,8.00,3,12648
pdc,8.00,3,12672
pdc,8.00,3,12674
pdc,8.00,3,12685
pdc,8.00,3,12686
pdc,8.00,3,12692
pdc,8.00,3,12695
pdc,8.00,3,12699
pdc,8.00,3,12702
pdc,8.00,3,12709
pdc,8.00,3,12713
pdc,8.00,3,12720
pdc,8.00,3,12725
pdc,8.00,3,12727
pdc,8.00,3,12728
pdc,8.00,3,12730
pdc,8.00,3,12732
pdc,8.00,3,12736
pdc,8.00,3,12807
pdc,8.00,3,12808
pdc,8.00,3,12811
pdc,8.00,3,12813
pdc,8.00,3,12816
pdc,8.00,3,12820
pdc,8.00,3,12823
pdc,8.00,3,12827
pdc,8.00,3,12829
pdc,8.00,3,12836
pdc,8.00,3,12844
pdc,8.00,3,12846
pdc,8.00,3,12848
pdc,8.00,3,12853
pdc,8.00,3,12858
pdc,8.00,3,12860
pdc,8.00,3,12862
pdc,8.00,3,12864
pdc,8.00,3,12866
pdc,8.00,3,12869
pdc,8.00,3,12871
pdc,8.00,3,12876
pdc,8.00,3,12878
pdc,8.00,3,12881
pdc,8.00,3,12895
pdc,8.00,3,12900
pdc,8.00,3,12901
pdc,8.00,3,12913
pdc,8.00,3,12927
pdc,8.00,3,12930
pdc,8.00,3,12934
pdc,8.00,3,12943
pdc,8.00,3,12946
pdc,8.00,3,12953
pdc,8.00,3,12955
pdc,8.00,3,12957
pdc,8.00,3,12964
pdc,8.00,3,12997
pdc,8.00,3,12999
pdc,8.00,3,13013
pdc,8.00,3,13014
pdc,8.00,3,13021
pdc,8.00,3,13032
pdc,8.00,3,13183
pdc,8.00,3,13186
pdc,8.00,3,13188
pdc,8.00,3,13190
pdc,8.00,3,13192
pdc,8.00,3,13195
pdc,8.00,3,13197
pdc,8.00,3,13199
pdc,8.00,3,13200
pdc,8.00,3,13244
pdc,8.00,3,13248
pdc,8.00,3,13311
pdc,8.00,3,13313
pdc,8.00,3,13314
pdc,8.00,3,13450
pdc,8.00,3,13453
pdc,8.00,3,13518
pdc,8.00,3,13520
pdc,8.00,3,13523
pdc,8.00,3,13527
pdc,8.00,3,13528
pdc,8.00,3,13599
pdc,8.00,3,13699
pdc,8.00,3,13755
pdc,8.00,3,13837
pdc,8.00,3,14044
pdc,8.00,3,14046
pdc,8.00,3,14048
pdc,8.00,3,14085
pdc,8.00,3,14241
pdc,8.00,3,14243
pdc,8.00,3,14249
pdc,8.00,3,14250
pdc,8.00,3,14252
pdc,8.00,3,14255
pdc,8.00,3,14257
pdc,8.00,3,14260
pdc,8.00,3,14262
pdc,8.00,3,14265
pdc,8.00,3,14267
pdc,8.00,3,14269
pdc,8.00,3,14271
pdc,8.00,3,14273
pdc,8.00,3,14281
pdc,8.00,3,14287
pdc,8.00,3,14293
pdc,8.00,3,14299
pdc,8.00,3,14302
pdc,8.00,3,14304
pdc,8.00,3,14306
pdc,8.00,3,14308
pdc,8.00,3,14311
pdc,8.00,3,14315
pdc,8.00,3,14325
pdc,8.00,3,14329
pdc,8.00,3,14330
pdc,8.00,3,14334
pdc,8.00,3,14336
pdc,8.00,3,14337
pdc,8.00,3,14339
pdc,8.00,3,14343
pdc,8.00,3,14350
pdc,8.00,3,14355
pdc,8.00,3,14357
pdc,8.00,3,14363
pdc,8.00,3,14364
pdc,8.00,3,14366
pdc,8.00,3,14369
pdc,8.00,3,14370
pdc,8.00,3,14374
pdc,8.00,3,14379
pdc,8.00,3,14380
pdc,8.00,3,14385
pdc,8.00,3,14388
pdc,8.00,3,14390
pdc,8.50,3,2
pdc,8.50,3,4
pdc,8.50,3,5
pdc,8.50,3,6
pdc,8.50,3,7
pdc,8.50,3,9
pdc,8.50,3,10
pdc,8.50,3,11
pdc,8.50,3,13
pdc,8.50,3,15
pdc,8.50,3,17
pdc,8.50,3,19
pdc,8.50,3,24
pdc,8.50,3,26
pdc,8.50,3,30
pdc,8.50,3,36
pdc,8.50,3,38
pdc,8.50,3,42
pdc,8.50,3,43
pdc,8.50,3,44
pdc,8.50,3,47
pdc,8.50,3,57
pdc,8.50,3,59
pdc,8.50,3,61
pdc,8.50,3,66
pdc,8.50,3,84
pdc,8.50,3,99
pdc,8.50,3,118
pdc,8.50,3,120
pdc,8.50,3,121
pdc,8.50,3,122
pdc,8.50,3,140
pdc,8.50,3,146
pdc,8.50,3,162
pdc,8.50,3,164
pdc,8.50,3,166
pdc,8.50,3,169
pdc,8.50,3,175
pdc,8.50,3,177
pdc,8.50,3,179
